symbol,name,country,industry,Market Capitalization,Total Revenue ,Shares Outstanding (mm),shares,currency,jakota_indicies
8927.TWO,North-Star International Co. LTD. ,Taiwan,Automotive Retail,534,228,291,287097984,TWD,"[consumer-50]"
039130.KO,Hanatour Service Inc. ,South Korea,Hotels Resorts and Cruise Lines,532,189,16,15489900,KRW,"[]"
5970.TSE,G-Tekt Corporation ,Japan,Automotive Parts and Equipment,532,2253,43,43010000,JPY,"[]"
2401.TW,Sunplus Technology Company Limited ,Taiwan,Semiconductors,531,167,588,588435008,TWD,"[]"
8131.TW,Formosa Advanced Technologies Co. Ltd. ,Taiwan,Semiconductors,529,296,442,442222016,TWD,"[]"
4212.TSE,Sekisui Jushi Corporation ,Japan,Building Products,529,455,33,32810800,JPY,"[]"
6810.TSE,Maxell Ltd. ,Japan,Electronic Components,527,918,46,45824400,JPY,"[tech-100]"
4956.TSE,Konishi Co. Ltd. ,Japan,Commodity Chemicals,526,882,33,33457600,JPY,"[]"
268280.KO,Miwon Specialty Chemical Co. Ltd. ,South Korea,Specialty Chemicals,526,379,5,4956000,KRW,"[]"
6023.TWO,Yuanta Futures Co. Ltd. ,Taiwan,Investment Banking and Brokerage,526,106,290,289976000,TWD,"[]"
9887.TSE,Matsuya Foods Holdings Co. Ltd. ,Japan,Restaurants,526,759,19,19063700,JPY,"[]"
7905.TSE,Daiken Corporation ,Japan,Forest Products,523,1514,26,26071900,JPY,"[]"
6413.TSE,Riso Kagaku Corporation ,Japan,Technology Hardware Storage and Peripherals,522,513,33,33347600,JPY,"[]"
7157.TSE,Lifenet Insurance Company ,Japan,Life and Health Insurance,522,166,80,69779504,JPY,"[]"
7739.TSE,Canon Electronics Inc. ,Japan,Electronic Components,520,688,41,40871900,JPY,"[tech-100]"
3593.TSE,Hogy Medical Co.Ltd. ,Japan,Health Care Supplies,520,271,24,24257000,JPY,"[]"
8131.TSE,Mitsuuroko Group Holdings Co.Ltd. ,Japan,Oil and Gas Refining and Marketing,518,2215,60,59470400,JPY,"[]"
4583.TW,Apex Dynamics Inc. ,Taiwan,Industrial Machinery and Supplies and Components,515,98,80,80171400,TWD,"[]"
5351.TSE,Shinagawa Refractories Co. Ltd. ,Japan,Construction Materials,513,913,47,46786800,JPY,"[]"
087010.KQ,Peptron Inc. ,South Korea,Life Sciences Tools and Services,512,3,21,15326500,KRW,"[]"
3016.TW,Episil-Precision Inc. ,Taiwan,Semiconductors,511,163,289,288539008,TWD,"[]"
9543.TSE,Shizuoka Gas Co. Ltd. ,Japan,Gas Utilities,510,1651,74,74150000,JPY,"[]"
008730.KO,Youlchon Chemical Co.Ltd. ,South Korea,Metal Glass and Plastic Containers,508,359,25,24800000,KRW,"[]"
6351.TSE,Tsurumi Manufacturing Co.Ltd. ,Japan,Industrial Machinery and Supplies and Components,508,393,25,24563400,JPY,"[]"
7421.TSE,Kappa Create Co. Ltd. ,Japan,Restaurants,500,492,49,49337000,JPY,"[]"
6875.TSE,MegaChips Corporation ,Japan,Semiconductors,500,506,18,17524800,JPY,"[]"
8014.TSE,Chori Co. Ltd. ,Japan,Trading Companies and Distributors,497,2236,25,24607000,JPY,"[]"
4526.TSE,Riken Vitamin Co. Ltd. ,Japan,Packaged Foods and Meats,496,618,33,32812100,JPY,"[]"
9416.TSE,Vision Inc. ,Japan,Integrated Telecommunication Services,496,204,49,48983600,JPY,"[]"
025980.KQ,Ananti Inc. ,South Korea,Leisure Facilities,496,549,91,80892400,KRW,"[consumer-50]"
3583.TW,Scientech Corporation ,Taiwan,Technology Distributors,494,200,80,80328000,TWD,"[]"
031430.KO,Shinsegae International Co. Ltd. ,South Korea,Apparel Retail,494,1111,36,35700000,KRW,"[consumer-50]"
8346.TSE,The Toho Bank Ltd. ,Japan,Regional Banks,491,378,252,252056992,JPY,"[]"
003850.KO,Boryung Corporation ,South Korea,Pharmaceuticals,491,622,66,65865700,KRW,"[]"
9536.TSE,Saibu Gas Holdings Co.Ltd. ,Japan,Gas Utilities,491,1886,37,37026600,JPY,"[]"
9960.TSE,Totech Corporation ,Japan,Trading Companies and Distributors,491,904,14,13687500,JPY,"[]"
7995.TSE,Valqua Ltd. ,Japan,Commodity Chemicals,491,439,18,17551700,JPY,"[]"
294870.KO,HDC Hyundai Development Company ,South Korea,Construction and Engineering,490,2780,65,64178800,KRW,"[]"
7287.TSE,Nippon Seiki Co. Ltd. ,Japan,Automotive Parts and Equipment,488,2033,60,60348000,JPY,"[]"
090460.KO,BH Co. Ltd. ,South Korea,Electronic Components,487,1211,32,0,KRW,"[tech-100]"
5449.TSE,Osaka Steel Co. Ltd. ,Japan,Steel,487,830,39,38919800,JPY,"[]"
8358.TWO,Co-Tech Development Corporation ,Taiwan,Electronic Components,485,206,253,252588000,TWD,"[tech-100]"
7613.TSE,SIIX Corporation ,Japan,Electronic Manufacturing Services,482,2090,47,47073900,JPY,"[tech-100]"
344820.KO,KCC GLASS Corporation ,South Korea,Building Products,482,1233,16,15943300,KRW,"[]"
7595.TSE,ARGO GRAPHICS Inc. ,Japan,IT Consulting and Other Services,482,372,21,21318900,JPY,"[]"
4216.TSE,Asahi Yukizai Corporation ,Japan,Commodity Chemicals,477,563,19,19158300,JPY,"[]"
5530.TWO,Lungyen Life Service Corporation ,Taiwan,Specialized Consumer Services,477,124,420,420084000,TWD,"[]"
001470.KO,Sambu Engineering & Construction Co. Ltd ,South Korea,Construction and Engineering,476,454,204,204259008,KRW,"[]"
7246.TSE,Press Kogyo Co. Ltd. ,Japan,Automotive Parts and Equipment,476,1340,100,101433000,JPY,"[]"
2836.TW,Bank of Kaohsiung Co. Ltd. ,Taiwan,Regional Banks,475,123,1274,1234300032,TWD,"[]"
5480.TSE,Nippon Yakin Kogyo Co. Ltd. ,Japan,Steel,474,1390,15,14468200,JPY,"[]"
7917.TSE,Fujimori Kogyo Co. Ltd. ,Japan,Commodity Chemicals,473,885,19,18810800,JPY,"[]"
1305.TW,China General Plastics Corporation ,Taiwan,Commodity Chemicals,472,469,610,581049984,TWD,"[]"
1822.TSE,Daiho Corporation ,Japan,Construction and Engineering,472,1082,18,17629300,JPY,"[]"
8125.TSE,Wakita & Co.LTD. ,Japan,Trading Companies and Distributors,472,576,50,49841400,JPY,"[]"
348210.KQ,NEXTIN Inc. ,South Korea,Semiconductor Materials and Equipment,471,89,10,0,KRW,"[tech-100,semiconductors-25]"
1663.TSE,K&O Energy Group Inc. ,Japan,Gas Utilities,471,744,27,26599200,JPY,"[]"
4825.TSE,Weathernews Inc. ,Japan,Research and Consulting Services,471,151,11,11025200,JPY,"[]"
6455.TSE,Morita Holdings Corporation ,Japan,Construction Machinery and Heavy Transportation Equipment,470,578,44,43806900,JPY,"[]"
1312.TW,Grand Pacific Petrochemical Corporation ,Taiwan,Commodity Chemicals,469,521,907,906620032,TWD,"[]"
3376.TW,Shin Zu Shing Co. Ltd. ,Taiwan,Industrial Machinery and Supplies and Components,468,322,188,187748000,TWD,"[]"
4617.TSE,Chugoku Marine Paints Ltd. ,Japan,Specialty Chemicals,468,724,50,49554000,JPY,"[]"
082740.KO,HSD Engine Co. Ltd. ,South Korea,Construction Machinery and Heavy Transportation Equipment,467,599,72,71522400,KRW,"[]"
3034.TSE,Qol Holdings Co. Ltd. ,Japan,Drug Retail,465,1196,37,37125200,JPY,"[consumer-50]"
272450.KO,Jin Air Co. Ltd. ,South Korea,Passenger Airlines,464,768,52,51533600,KRW,"[consumer-50]"
4137.TW,Chlitina Holding Limited ,Taiwan,Personal Care Products,464,140,80,78989000,TWD,"[consumer-50]"
009450.KO,Kyung Dong Navien Co. Ltd. ,South Korea,Building Products,464,885,15,14452900,KRW,"[]"
8159.TSE,Tachibana Eletech Co. Ltd. ,Japan,Technology Distributors,464,1605,24,24292800,JPY,"[]"
272290.KQ,INNOX Advanced Materials Co.Ltd. ,South Korea,Semiconductor Materials and Equipment,462,317,20,9005240,KRW,"[tech-100,semiconductors-25]"
8016.TSE,Onward Holdings Co. Ltd. ,Japan,Apparel Accessories and Luxury Goods,462,1299,136,135716992,JPY,"[consumer-50]"
8117.TSE,Central Automotive Products Ltd. ,Japan,Distributors,460,260,18,18381700,JPY,"[]"
2353.TSE,NIPPON PARKING DEVELOPMENT Co.Ltd. ,Japan,Environmental and Facilities Services,458,224,317,316340992,JPY,"[]"
6287.TSE,Sato Holdings Corporation ,Japan,Office Services and Supplies,458,990,32,32389200,JPY,"[]"
6459.TSE,Daiwa Industries Ltd. ,Japan,Industrial Machinery and Supplies and Components,458,315,49,49364300,JPY,"[]"
2117.TSE,WELLNEO SUGAR Co. Ltd. ,Japan,Packaged Foods and Meats,457,472,33,32761000,JPY,"[]"
3492.TSE,Takara Leben Real Estate Investment Corporation ,Japan,Diversified REITs,457,53,1,687335,JPY,"[]"
8160.TSE,Kisoji Co. Ltd. ,Japan,Restaurants,457,329,28,28161600,JPY,"[]"
3561.TSE,Chikaranomoto Holdings Co.Ltd. ,Japan,Restaurants,457,191,30,30029600,JPY,"[]"
6376.TSE,Nikkiso Co. Ltd. ,Japan,Industrial Machinery and Supplies and Components,456,1223,66,66161600,JPY,"[]"
6279.TWO,Hu Lane Associate Inc. ,Taiwan,Automotive Parts and Equipment,455,224,100,99654000,TWD,"[]"
9729.TSE,TOKAI Corp. ,Japan,Health Care Distributors,454,914,35,35227300,JPY,"[]"
4848.TSE,Fullcast Holdings Co. Ltd. ,Japan,Human Resource and Employment Services,454,463,36,35630700,JPY,"[]"
6284.TSE,Nissei ASB Machine Co. Ltd. ,Japan,Industrial Machinery and Supplies and Components,454,217,15,14991700,JPY,"[]"
7095.TSE,Macbee Planet Inc. ,Japan,Advertising,454,171,4,3577980,JPY,"[]"
7226.TSE,Kyokuto Kaihatsu Kogyo Co.Ltd. ,Japan,Construction Machinery and Heavy Transportation Equipment,454,800,38,38250500,JPY,"[]"
085620.KO,MIRAE ASSET Life Insurance Co. Ltd. ,South Korea,Life and Health Insurance,454,1260,131,130476000,KRW,"[]"
4781.TSE,Nihon Housing Co.Ltd. ,Japan,Diversified Real Estate Activities,452,986,64,64312600,JPY,"[]"
8057.TSE,Uchida Yoko Co. Ltd. ,Japan,IT Consulting and Other Services,452,1757,10,9829990,JPY,"[]"
3131.TWO,Grand Process Technology Corporation ,Taiwan,Semiconductor Materials and Equipment,451,115,29,28521000,TWD,"[tech-100,semiconductors-25]"
1308.TW,Asia Polymer Corporation ,Taiwan,Commodity Chemicals,451,274,594,593742976,TWD,"[]"
8508.TSE,J Trust Co. Ltd. ,Japan,Consumer Finance,450,710,137,137428992,JPY,"[consumer-50]"
1903.TW,Shihlin Paper Corporation ,Taiwan,Paper Products,449,5,260,260039008,TWD,"[]"
8068.TSE,Ryoyo Electro Corporation ,Japan,Technology Distributors,449,944,20,20191500,JPY,"[]"
4114.TWO,Synmosa Biopharma Corporation ,Taiwan,Pharmaceuticals,449,158,381,385000000,TWD,"[]"
6278.TSE,Union Tool Co. ,Japan,Industrial Machinery and Supplies and Components,448,180,17,17275400,JPY,"[]"
3152.TWO,Advanced Ceramic X Corporation ,Taiwan,Communications Equipment,448,44,69,69016200,TWD,"[tech-100]"
8818.TSE,Keihanshin Building Co. Ltd. ,Japan,Real Estate Operating Companies,447,133,49,48975000,JPY,"[]"
9873.TSE,KFC Holdings Japan Ltd. ,Japan,Restaurants,446,712,22,22345400,JPY,"[]"
9930.TW,CHC Resources Corporation ,Taiwan,Construction Materials,446,381,249,248540000,TWD,"[]"
033290.KQ,COWELL FASHION Co.Ltd ,South Korea,Apparel Accessories and Luxury Goods,445,903,84,88663600,KRW,"[consumer-50]"
6999.TSE,KOA Corporation ,Japan,Electronic Components,445,508,37,37075100,JPY,"[tech-100]"
036830.KQ,Soulbrain Holdings Co. Ltd. ,South Korea,Specialty Chemicals,445,488,21,16967500,KRW,"[]"
049770.KO,Dongwon F&B Co. Ltd. ,South Korea,Packaged Foods and Meats,442,3223,19,19295600,KRW,"[]"
9997.TSE,Belluna Co. Ltd. ,Japan,Broadline Retail,442,1458,97,96690496,JPY,"[consumer-50]"
7003.TSE,MITSUI E&S Co. Ltd. ,Japan,Construction Machinery and Heavy Transportation Equipment,441,1890,111,91010600,JPY,"[]"
7860.TSE,Avex Inc. ,Japan,Movies and Entertainment,441,865,45,45148500,JPY,"[entertainment-100]"
9204.TSE,Skymark Airlines Inc. ,Japan,Passenger Airlines,440,599,60,0,JPY,"[consumer-50]"
6756.TW,VIA Labs Inc. ,Taiwan,Technology Hardware Storage and Peripherals,439,66,69,69009000,TWD,"[]"
046890.KQ,Seoul Semiconductor Co. Ltd. ,South Korea,Semiconductors,438,765,56,58305400,KRW,"[]"
6196.TSE,Strike CompanyLimited ,Japan,Investment Banking and Brokerage,438,88,19,19140700,JPY,"[]"
4506.TWO,GFC. LTD. ,Taiwan,Industrial Machinery and Supplies and Components,435,165,177,177012000,TWD,"[]"
204270.KQ,JNTC Co. Ltd. ,South Korea,Electronic Components,435,144,57,0,KRW,"[tech-100]"
3022.TW,IEI Integration Corp. ,Taiwan,Technology Hardware Storage and Peripherals,434,283,177,176598000,TWD,"[]"
2326.TSE,Digital Arts Inc. ,Japan,Systems Software,434,73,14,13903900,JPY,"[tech-100]"
2605.TW,Sincere Navigation Corporation ,Taiwan,Marine Transportation,432,146,585,585353024,TWD,"[]"
5805.TSE,SWCC Corporation ,Japan,Electrical Components and Equipment,430,1435,30,29881900,JPY,"[]"
8942.TWO,Xxentria Technology Materials Co. Ltd. ,Taiwan,Building Products,429,183,182,182424000,TWD,"[]"
352480.KQ,C&C International Co. Ltd. ,South Korea,Personal Care Products,426,135,10,0,KRW,"[consumer-50]"
3673.TW,TPK Holding Co. Ltd. ,Taiwan,Electronic Components,425,2673,407,406664000,TWD,"[tech-100]"
4755.TW,San Fu Chemical Co. Ltd. ,Taiwan,Specialty Chemicals,422,157,101,100706000,TWD,"[]"
7184.TSE,The First Bank Of Toyama Ltd. ,Japan,Regional Banks,421,227,64,63698000,JPY,"[]"
6277.TSE,Hosokawa Micron Corporation ,Japan,Industrial Machinery and Supplies and Components,421,522,15,15073100,JPY,"[]"
4008.TSE,Sumitomo Seika Chemicals Company Limited. ,Japan,Specialty Chemicals,420,970,14,13499500,JPY,"[]"
4917.TSE,Mandom Corporation ,Japan,Personal Care Products,419,480,45,44965400,JPY,"[consumer-50]"
068240.KQ,Dawonsys Co.Ltd. ,South Korea,Construction Machinery and Heavy Transportation Equipment,417,238,34,26441900,KRW,"[]"
6282.TSE,Oiles Corporation ,Japan,Industrial Machinery and Supplies and Components,415,444,31,30957000,JPY,"[]"
2905.TW,Mercuries & Associates Holding Ltd. ,Taiwan,Life and Health Insurance,415,3600,1074,1073840000,TWD,"[]"
1532.TW,China Metal Products Co. Ltd. ,Taiwan,Steel,415,466,376,376124992,TWD,"[]"
3454.TW,Vivotek Inc. ,Taiwan,Electronic Equipment and Instruments,414,351,87,86568000,TWD,"[tech-100]"
9247.TSE,TRE Holdings Corporation ,Japan,Environmental and Facilities Services,414,622,51,51358700,JPY,"[]"
052020.KQ,STCube Inc. ,South Korea,Technology Distributors,414,5,47,26755500,KRW,"[]"
3701.TW,FIC Global Inc. ,Taiwan,Electronic Manufacturing Services,413,409,228,228103008,TWD,"[tech-100]"
6249.TSE,Gamecard-Joyco HoldingsInc. ,Japan,Casinos and Gaming,412,199,14,14239700,JPY,"[]"
8979.TSE,Starts Proceed Investment Corporation ,Japan,Multi-Family Residential REITs,412,50,0,282477,JPY,"[]"
3950.TSE,The Pack Corporation ,Japan,Paper and Plastic Packaging Products and Materials,412,652,19,19009300,JPY,"[]"
319660.KQ,PSK Inc. ,South Korea,Semiconductor Materials and Equipment,412,290,29,20331600,KRW,"[tech-100,semiconductors-25]"
079810.KQ,DE&T Co. Ltd. ,South Korea,Semiconductor Materials and Equipment,412,71,22,8604100,KRW,"[tech-100,semiconductors-25]"
192400.KO,Cuckoo Holdings Co. Ltd. ,South Korea,Household Appliances,412,570,31,31078400,KRW,"[]"
053800.KQ,AhnLab Inc. ,South Korea,Systems Software,412,179,9,8664180,KRW,"[tech-100]"
108860.KQ,Selvas AI Inc. ,South Korea,Application Software,411,40,27,22055900,KRW,"[tech-100]"
9824.TSE,Senshu Electric Co.Ltd. ,Japan,Trading Companies and Distributors,410,865,18,17734500,JPY,"[]"
7593.TSE,Vt Holdings Co.Ltd. ,Japan,Automotive Retail,409,1882,118,116884000,JPY,"[consumer-50]"
6250.TSE,Yamabiko Corporation ,Japan,Agricultural and Farm Machinery,409,1084,42,41609700,JPY,"[]"
2780.TSE,Komehyo Holdings Co.Ltd. ,Japan,Other Specialty Retail,409,640,11,10956400,JPY,"[]"
1442.TW,Advancetek Enterprise Co.Ltd. ,Taiwan,Real Estate Development,408,75,366,366212000,TWD,"[]"
460860.KO,Dongkuk Steel Mill Company Limited ,South Korea,Steel,408,-,50,0,KRW,"[]"
018250.KO,Aekyung Industrial Co. Ltd. ,South Korea,Household Products,406,492,26,25701500,KRW,"[consumer-50]"
5340.TWO,Baotek Industrial Materials Ltd. ,Taiwan,Electronic Equipment and Instruments,406,37,195,194894000,TWD,"[tech-100]"
7942.TSE,JSP Corporation ,Japan,Commodity Chemicals,406,918,30,29808200,JPY,"[]"
4968.TW,RichWave Technology Corporation ,Taiwan,Semiconductors,405,98,90,90169000,TWD,"[]"
8200.TSE,Ringer Hut Co.Ltd. ,Japan,Restaurants,405,278,26,25906400,JPY,"[]"
6877.TSE,Obara Group Incorporated ,Japan,Industrial Machinery and Supplies and Components,405,392,16,15721900,JPY,"[]"
2323.TW,CMC Magnetics Corporation ,Taiwan,Technology Hardware Storage and Peripherals,404,234,1089,1089350016,TWD,"[]"
6118.TSE,Aida Engineering Ltd. ,Japan,Industrial Machinery and Supplies and Components,404,498,60,59711900,JPY,"[]"
7931.TSE,Mirai Industry Co.Ltd. ,Japan,Electrical Components and Equipment,404,290,17,17210100,JPY,"[]"
7239.TSE,TACHI-S Co. Ltd. ,Japan,Automotive Parts and Equipment,402,1809,34,34245800,JPY,"[]"
7279.TSE,Hi-Lex Corporation ,Japan,Automotive Parts and Equipment,402,2056,38,37514800,JPY,"[]"
7806.TSE,MTG Co. Ltd. ,Japan,Personal Care Products,400,397,39,39402100,JPY,"[consumer-50]"
5461.TSE,Chubu Steel Plate Co. Ltd. ,Japan,Steel,400,514,28,0,JPY,"[]"
1898.TSE,Seikitokyu Kogyo Co. Ltd. ,Japan,Construction and Engineering,400,624,36,36448000,JPY,"[]"
293940.KO,Shinhan Alpha REIT Co. Ltd. ,South Korea,Office REITs,399,77,88,76172400,KRW,"[]"
017960.KO,Hankuk Carbon Co. Ltd. ,South Korea,Commodity Chemicals,399,347,43,43022200,KRW,"[]"
2613.TSE,J-Oil Mills Inc. ,Japan,Packaged Foods and Meats,398,1826,33,33075900,JPY,"[]"
3558.TWO,Senao Networks Inc. ,Taiwan,Communications Equipment,398,598,49,49061000,TWD,"[tech-100]"
7231.TSE,Topy Industries Limited ,Japan,Steel,398,2359,23,22825500,JPY,"[]"
1852.TSE,Asanuma Corporation ,Japan,Construction and Engineering,398,979,16,16144400,JPY,"[]"
6177.TW,Da-Li Development Co.Ltd. ,Taiwan,Real Estate Development,397,125,407,407305984,TWD,"[]"
3182.TSE,Oisix ra daichi Inc. ,Japan,Food Retail,397,806,37,36558100,JPY,"[consumer-50]"
068400.KO,SK Rent A Car Co. Ltd ,South Korea,Passenger Ground Transportation,396,1019,45,45408000,KRW,"[consumer-50]"
000070.KO,Samyang Holdings Corporation ,South Korea,Packaged Foods and Meats,395,2474,8,7435540,KRW,"[]"
4914.TSE,Takasago International Corporation ,Japan,Specialty Chemicals,395,1298,20,19455800,JPY,"[]"
005440.KO,Hyundai G.F. Holdings Co. Ltd. ,South Korea,Trading Companies and Distributors,395,3036,156,155567008,KRW,"[]"
001530.KO,Di Dong Il Corporation ,South Korea,Textiles,394,629,19,19368700,KRW,"[]"
8059.TSE,Daiichi Jitsugyo Co. Ltd. ,Japan,Trading Companies and Distributors,394,1096,32,31676300,JPY,"[]"
2367.TW,Unitech Printed Circuit Board Corp. ,Taiwan,Electronic Components,394,544,669,669406976,TWD,"[tech-100]"
3090.TW,Nichidenbo Corporation ,Taiwan,Technology Distributors,393,320,213,212656992,TWD,"[]"
1514.TW,Allis Electric Co.Ltd. ,Taiwan,Electrical Components and Equipment,393,269,244,244034000,TWD,"[]"
6339.TSE,SintokogioLtd. ,Japan,Industrial Machinery and Supplies and Components,392,736,52,52353400,JPY,"[]"
5011.TSE,Nichireki Co. Ltd. ,Japan,Construction and Engineering,389,535,29,29194200,JPY,"[]"
3232.TSE,Mie Kotsu Group Holdings Inc. ,Japan,Industrial Conglomerates,388,664,100,99839600,JPY,"[]"
025540.KO,Korea Electric Terminal Co. Ltd. ,South Korea,Electrical Components and Equipment,388,955,10,10315000,KRW,"[]"
1379.TSE,Hokuto Corporation ,Japan,Agricultural Products and Services,388,513,32,31660200,JPY,"[]"
9661.TSE,Kabuki-Za Co. Ltd. ,Japan,Real Estate Operating Companies,388,20,12,12119900,JPY,"[]"
4162.TWO,PharmaEngine Inc. ,Taiwan,Biotechnology,387,21,144,143684992,TWD,"[]"
6914.TSE,OPTEX GROUP Company Limited ,Japan,Electronic Equipment and Instruments,387,379,36,35525000,JPY,"[tech-100]"
3856.TSE,Abalance Corporation ,Japan,Heavy Electrical Equipment,387,1504,17,17328100,JPY,"[]"
6782.TW,Visco Vision Inc. ,Taiwan,Health Care Supplies,386,79,63,63000000,TWD,"[]"
4028.TSE,Ishihara Sangyo KaishaLtd. ,Japan,Diversified Chemicals,385,937,38,38140900,JPY,"[]"
078340.KQ,Com2uS Corporation ,South Korea,Interactive Home Entertainment,385,616,12,12437000,KRW,"[consumer-50]"
095660.KQ,NEOWIZ ,South Korea,Interactive Home Entertainment,384,217,20,21164500,KRW,"[consumer-50]"
002240.KO,Kiswire Ltd. ,South Korea,Steel,384,1454,25,24988000,KRW,"[]"
381970.KO,K Car Co. Ltd. ,South Korea,Automotive Retail,384,1561,48,48086500,KRW,"[consumer-50]"
3675.TWO,Eris Technology Corporation ,Taiwan,Semiconductors,382,62,50,44428000,TWD,"[]"
8213.TW,Taiwan Printed Circuit Board Techvest Co.Ltd. ,Taiwan,Electronic Components,381,591,271,264352000,TWD,"[tech-100]"
1702.TW,Namchow Holdings Co. Ltd. ,Taiwan,Packaged Foods and Meats,381,692,248,248092000,TWD,"[]"
003470.KO,Yuanta Securities Korea Co. Ltd. ,South Korea,Investment Banking and Brokerage,381,1606,206,192680000,KRW,"[]"
6349.TSE,Komori Corporation ,Japan,Industrial Machinery and Supplies and Components,381,679,53,53105500,JPY,"[]"
2617.TW,Taiwan Navigation Co. Ltd. ,Taiwan,Marine Transportation,380,129,417,417294016,TWD,"[]"
2480.TW,Stark Technology Inc. ,Taiwan,Technology Distributors,380,229,106,106360000,TWD,"[]"
1103.TW,Chia Hsin Cement Corporation ,Taiwan,Construction Materials,380,84,659,658894016,TWD,"[]"
2208.TSE,Bourbon Corporation ,Japan,Packaged Foods and Meats,380,687,24,24024400,JPY,"[]"
2034.TW,YC Inox Co.Ltd ,Taiwan,Steel,379,497,447,447427008,TWD,"[]"
4337.TSE,PIA Corporation ,Japan,Specialized Consumer Services,379,243,16,15267800,JPY,"[]"
4215.TSE,C.I.TAKIRON Corporation ,Japan,Commodity Chemicals,379,1002,97,97282704,JPY,"[]"
7552.TSE,Happinet Corporation ,Japan,Distributors,378,2268,22,22188700,JPY,"[]"
5258.TW,Castles Technology Co. Ltd. ,Taiwan,Electronic Equipment and Instruments,377,260,99,98771600,TWD,"[tech-100]"
000370.KO,Hanwha General Insurance Co. Ltd. ,South Korea,Property and Casualty Insurance,377,4564,117,116620000,KRW,"[]"
170900.KO,Dong-A ST Co. Ltd. ,South Korea,Pharmaceuticals,377,480,9,8468130,KRW,"[]"
5304.TSE,Sec CarbonLimited ,Japan,Electrical Components and Equipment,377,223,4,4064940,JPY,"[]"
9055.TSE,Alps Logistics Co. Ltd. ,Japan,Cargo Ground Transportation,376,831,35,35441600,JPY,"[]"
215600.KQ,SillaJen Inc. ,South Korea,Biotechnology,375,5,103,70529104,KRW,"[]"
1887.TSE,JDC Corporation ,Japan,Construction and Engineering,375,1104,83,79578600,JPY,"[]"
237880.KQ,CLIO Cosmetics Co.Ltd ,South Korea,Personal Care Products,375,225,18,16967900,KRW,"[consumer-50]"
7508.TSE,G-7 Holdings Inc. ,Japan,Food Retail,375,1245,44,44063300,JPY,"[consumer-50]"
3480.TSE,J.S.B.Co.Ltd. ,Japan,Diversified Real Estate Activities,374,440,11,10558200,JPY,"[]"
2664.TSE,Cawachi Limited ,Japan,Drug Retail,374,2018,22,22334300,JPY,"[consumer-50]"
6153.TW,Career Technology (Mfg.) Co. Ltd. ,Taiwan,Electronic Components,374,442,554,554177984,TWD,"[tech-100]"
3217.TWO,Argosy Research Inc. ,Taiwan,Electronic Equipment and Instruments,374,81,90,90104000,TWD,"[tech-100]"
6619.TSE,W-SCOPE Corporation ,Japan,Commodity Chemicals,374,335,55,55225300,JPY,"[]"
2790.TSE,NAFCO Co. Ltd. ,Japan,Home Improvement Retail,374,1386,29,28562600,JPY,"[consumer-50]"
1952.TSE,Shin Nippon Air Technologies Co. Ltd. ,Japan,Building Products,373,774,23,23362200,JPY,"[]"
7244.TSE,Ichikoh Industries Ltd. ,Japan,Automotive Parts and Equipment,373,1026,96,96155200,JPY,"[]"
8163.TW,Darfon Electronics Corp. ,Taiwan,Technology Hardware Storage and Peripherals,373,874,278,280000000,TWD,"[]"
056080.KQ,Yujin Robot Co. Ltd. ,South Korea,Leisure Products,372,30,38,37512200,KRW,"[consumer-50]"
114190.KQ,KANGWON ENERGY Co.Ltd. ,South Korea,Industrial Machinery and Supplies and Components,372,62,26,15696300,KRW,"[]"
4746.TSE,Toukei Computer Co. Ltd. ,Japan,Data Processing and Outsourced Services,372,125,9,8913060,JPY,"[]"
6289.TSE,Giken Ltd. ,Japan,Construction Machinery and Heavy Transportation Equipment,371,221,27,27217600,JPY,"[]"
3612.TSE,World Co. Ltd. ,Japan,Apparel Retail,371,1502,34,33971000,JPY,"[consumer-50]"
2753.TW,Bafang Yunji International Company Limited ,Taiwan,Restaurants,370,226,66,66345000,TWD,"[]"
9790.TSE,Fukui Computer HoldingsInc. ,Japan,Application Software,369,97,21,20675200,JPY,"[tech-100]"
3563.TW,Machvision Inc. ,Taiwan,Semiconductor Materials and Equipment,368,66,58,44728200,TWD,"[tech-100,semiconductors-25]"
007390.KQ,NatureCell Co.Ltd. ,South Korea,Biotechnology,367,18,64,53076400,KRW,"[]"
9161.TSE,Integrated Design & Engineering HoldingsCo.Ltd. ,Japan,Construction and Engineering,365,979,15,0,JPY,"[]"
7606.TSE,United Arrows Ltd. ,Japan,Apparel Retail,365,917,28,27664100,JPY,"[consumer-50]"
2731.TW,Lion Travel Service Co. Ltd. ,Taiwan,Hotels Resorts and Cruise Lines,365,357,93,93220200,TWD,"[]"
3705.TW,YungShin Global Holding Corporation ,Taiwan,Pharmaceuticals,364,217,266,266364992,TWD,"[]"
3033.TW,Weikeng Industrial Co. Ltd. ,Taiwan,Technology Distributors,364,2245,427,428071008,TWD,"[]"
005180.KO,Binggrae Co. Ltd. ,South Korea,Packaged Foods and Meats,364,1010,9,8841800,KRW,"[]"
5222.TW,Transcom Inc. ,Taiwan,Semiconductors,362,36,75,74603104,TWD,"[]"
377740.KO,BioNote Inc. ,South Korea,Biotechnology,362,100,102,101976000,KRW,"[]"
5478.TWO,Soft-World International Corporation ,Taiwan,Interactive Home Entertainment,362,207,121,121269000,TWD,"[consumer-50]"
